year,region_code,cluster
2013,52790,NS
2013,52800,NS
2014,11110,LL
2014,11140,LL
2014,11170,NS
2014,11200,LL
2014,11215,NS
2014,11230,LL
2014,11260,LL
2014,11290,NS
2014,11305,NS
2014,11320,NS
2014,11350,NS
2014,11380,NS
2014,11410,LL
2014,11440,NS
2014,11470,NS
2014,11500,NS
2014,11530,LL
2014,11545,LL
2014,11560,NS
2014,11590,NS
2014,11620,LL
2014,11650,NS
2014,11680,HL
2014,11710,NS
2014,11740,NS
2014,26110,LL
2014,26140,LL
2014,26170,NS
2014,26200,NS
2014,26230,LL
2014,26260,NS
2014,26290,NS
2014,26320,NS
2014,26350,NS
2014,26380,LH
2014,26410,NS
2014,26440,HL
2014,26470,NS
2014,26500,NS
2014,26530,NS
2014,26710,NS
2014,27110,HL
2014,27140,NS
2014,27170,NS
2014,27200,NS
2014,27230,NS
2014,27260,NS
2014,27290,NS
2014,27710,NS
2014,27720,NS
2014,28110,NS
2014,28140,NS
2014,28177,NS
2014,28185,NS
2014,28200,NS
2014,28237,NS
2014,28245,NS
2014,28260,NS
2014,28710,HH
2014,28720,NS
2014,29110,NS
2014,29140,NS
2014,29155,NS
2014,29170,NS
2014,29200,NS
2014,30110,NS
2014,30140,LL
2014,30170,NS
2014,30200,HH
2014,30230,NS
2014,31110,NS
2014,31140,NS
2014,31170,NS
2014,31200,NS
2014,31710,HH
2014,36110,NS
2014,41110,NS
2014,41130,NS
2014,41150,NS
2014,41170,LL
2014,41190,NS
2014,41210,LL
2014,41220,NS
2014,41250,NS
2014,41270,NS
2014,41280,NS
2014,41290,NS
2014,41310,NS
2014,41360,NS
2014,41370,NS
2014,41390,LL
2014,41410,LL
2014,41430,NS
2014,41450,NS
2014,41460,NS
2014,41480,HH
2014,41500,NS
2014,41550,NS
2014,41570,NS
2014,41590,NS
2014,41610,NS
2014,41630,NS
2014,41650,NS
2014,41670,NS
2014,41800,NS
2014,41820,HH
2014,41830,NS
2014,43110,LH
2014,43130,NS
2014,43150,NS
2014,43720,NS
2014,43730,NS
2014,43740,NS
2014,43745,NS
2014,43750,NS
2014,43760,NS
2014,43770,NS
2014,43800,NS
2014,44130,HH
2014,44150,LH
2014,44180,NS
2014,44200,NS
2014,44210,NS
2014,44230,NS
2014,44250,NS
2014,44270,NS
2014,44710,NS
2014,44760,NS
2014,44770,NS
2014,44790,NS
2014,44800,NS
2014,44810,NS
2014,44825,NS
2014,46110,NS
2014,46130,NS
2014,46150,NS
2014,46170,NS
2014,46230,NS
2014,46710,NS
2014,46720,NS
2014,46730,NS
2014,46770,NS
2014,46780,NS
2014,46790,NS
2014,46800,NS
2014,46810,NS
2014,46820,NS
2014,46830,NS
2014,46840,NS
2014,46860,NS
2014,46870,NS
2014,46880,NS
2014,46890,NS
2014,46900,NS
2014,46910,LH
2014,47110,NS
2014,47130,NS
2014,47150,NS
2014,47170,NS
2014,47190,NS
2014,47210,NS
2014,47230,NS
2014,47250,NS
2014,47280,NS
2014,47290,NS
2014,47730,NS
2014,47750,NS
2014,47760,NS
2014,47770,NS
2014,47820,NS
2014,47830,NS
2014,47840,NS
2014,47850,NS
2014,47900,NS
2014,47920,NS
2014,47930,NS
2014,47940,NS
2014,48110,LH
2014,48170,NS
2014,48220,NS
2014,48240,NS
2014,48250,HH
2014,48270,NS
2014,48310,NS
2014,48330,NS
2014,48720,NS
2014,48730,NS
2014,48740,NS
2014,48820,NS
2014,48840,NS
2014,48850,NS
2014,48860,NS
2014,48870,NS
2014,48880,NS
2014,48890,NS
2014,50110,NS
2014,50130,NS
2014,51110,NS
2014,51130,NS
2014,51150,NS
2014,51170,NS
2014,51190,NS
2014,51210,NS
2014,51230,NS
2014,51720,NS
2014,51730,NS
2014,51750,NS
2014,51760,NS
2014,51770,NS
2014,51780,NS
2014,51790,NS
2014,51800,HH
2014,51810,NS
2014,51820,NS
2014,51830,NS
2014,52110,NS
2014,52130,NS
2014,52140,NS
2014,52180,NS
2014,52190,NS
2014,52210,NS
2014,52710,NS
2014,52720,NS
2014,52730,NS
2014,52740,NS
2014,52750,NS
2014,52770,NS
2014,52790,NS
2014,52800,NS
2015,11110,NS
2015,11140,NS
2015,11170,LL
2015,11200,LL
2015,11215,LL
2015,11230,LL
2015,11260,LL
2015,11290,LL
2015,11305,NS
2015,11320,NS
2015,11350,NS
2015,11380,NS
2015,11410,NS
2015,11440,NS
2015,11470,NS
2015,11500,NS
2015,11530,LL
2015,11545,LL
2015,11560,LL
2015,11590,LL
2015,11620,LL
2015,11650,LL
2015,11680,LL
2015,11710,NS
2015,11740,NS
2015,26110,LL
2015,26140,LL
2015,26170,LL
2015,26200,NS
2015,26230,LL
2015,26260,NS
2015,26290,NS
2015,26320,NS
2015,26350,NS
2015,26380,LH
2015,26410,NS
2015,26440,NS
2015,26470,NS
2015,26500,NS
2015,26530,NS
2015,26710,NS
2015,27110,HL
2015,27140,NS
2015,27170,NS
2015,27200,NS
2015,27230,NS
2015,27260,NS
2015,27290,NS
2015,27710,NS
2015,27720,NS
2015,28110,NS
2015,28140,NS
2015,28177,NS
2015,28185,NS
2015,28200,NS
2015,28237,NS
2015,28245,NS
2015,28260,NS
2015,28710,NS
2015,28720,NS
2015,29110,NS
2015,29140,NS
2015,29155,NS
2015,29170,NS
2015,29200,NS
2015,30110,NS
2015,30140,LL
2015,30170,NS
2015,30200,HH
2015,30230,LL
2015,31110,NS
2015,31140,NS
2015,31170,NS
2015,31200,NS
2015,31710,NS
2015,36110,NS
2015,41110,NS
2015,41130,NS
2015,41150,NS
2015,41170,LL
2015,41190,NS
2015,41210,NS
2015,41220,NS
2015,41250,NS
2015,41270,NS
2015,41280,NS
2015,41290,LL
2015,41310,NS
2015,41360,NS
2015,41370,LH
2015,41390,NS
2015,41410,NS
2015,41430,NS
2015,41450,NS
2015,41460,NS
2015,41480,NS
2015,41500,NS
2015,41550,NS
2015,41570,NS
2015,41590,NS
2015,41610,HH
2015,41630,NS
2015,41650,NS
2015,41670,NS
2015,41800,NS
2015,41820,NS
2015,41830,NS
2015,43110,LH
2015,43130,NS
2015,43150,NS
2015,43720,NS
2015,43730,NS
2015,43740,NS
2015,43745,NS
2015,43750,NS
2015,43760,NS
2015,43770,NS
2015,43800,NS
2015,44130,HH
2015,44150,LH
2015,44180,NS
2015,44200,NS
2015,44210,NS
2015,44230,NS
2015,44250,NS
2015,44270,NS
2015,44710,NS
2015,44760,NS
2015,44770,NS
2015,44790,NS
2015,44800,NS
2015,44810,NS
2015,44825,NS
2015,46110,NS
2015,46130,NS
2015,46150,NS
2015,46170,NS
2015,46230,NS
2015,46710,NS
2015,46720,NS
2015,46730,NS
2015,46770,NS
2015,46780,NS
2015,46790,NS
2015,46800,HL
2015,46810,NS
2015,46820,NS
2015,46830,NS
2015,46840,NS
2015,46860,NS
2015,46870,NS
2015,46880,NS
2015,46890,NS
2015,46900,NS
2015,46910,NS
2015,47110,NS
2015,47130,NS
2015,47150,NS
2015,47170,NS
2015,47190,NS
2015,47210,NS
2015,47230,NS
2015,47250,NS
2015,47280,NS
2015,47290,NS
2015,47730,NS
2015,47750,NS
2015,47760,NS
2015,47770,NS
2015,47820,NS
2015,47830,NS
2015,47840,NS
2015,47850,NS
2015,47900,NS
2015,47920,NS
2015,47930,NS
2015,47940,NS
2015,48110,LH
2015,48170,NS
2015,48220,NS
2015,48240,NS
2015,48250,LH
2015,48270,NS
2015,48310,NS
2015,48330,NS
2015,48720,NS
2015,48730,NS
2015,48740,NS
2015,48820,NS
2015,48840,NS
2015,48850,NS
2015,48860,NS
2015,48870,NS
2015,48880,NS
2015,48890,NS
2015,50110,HH
2015,50130,NS
2015,51110,NS
2015,51130,NS
2015,51150,NS
2015,51170,NS
2015,51190,NS
2015,51210,NS
2015,51230,NS
2015,51720,NS
2015,51730,NS
2015,51750,NS
2015,51760,NS
2015,51770,NS
2015,51780,NS
2015,51790,NS
2015,51800,NS
2015,51810,NS
2015,51820,NS
2015,51830,NS
2015,52110,NS
2015,52130,NS
2015,52140,NS
2015,52180,NS
2015,52190,NS
2015,52210,NS
2015,52710,NS
2015,52720,NS
2015,52730,NS
2015,52740,NS
2015,52750,NS
2015,52770,NS
2015,52790,NS
2015,52800,NS
2016,11110,NS
2016,11140,LL
2016,11170,LL
2016,11200,HL
2016,11215,NS
2016,11230,NS
2016,11260,NS
2016,11290,NS
2016,11305,NS
2016,11320,NS
2016,11350,NS
2016,11380,NS
2016,11410,HL
2016,11440,NS
2016,11470,NS
2016,11500,NS
2016,11530,LL
2016,11545,NS
2016,11560,LL
2016,11590,LL
2016,11620,LL
2016,11650,LL
2016,11680,NS
2016,11710,LH
2016,11740,LH
2016,26110,LL
2016,26140,LL
2016,26170,LL
2016,26200,NS
2016,26230,LL
2016,26260,NS
2016,26290,LL
2016,26320,NS
2016,26350,NS
2016,26380,NS
2016,26410,NS
2016,26440,NS
2016,26470,NS
2016,26500,NS
2016,26530,NS
2016,26710,NS
2016,27110,LL
2016,27140,NS
2016,27170,NS
2016,27200,NS
2016,27230,NS
2016,27260,NS
2016,27290,NS
2016,27710,NS
2016,27720,NS
2016,28110,NS
2016,28140,NS
2016,28177,NS
2016,28185,NS
2016,28200,NS
2016,28237,NS
2016,28245,NS
2016,28260,NS
2016,28710,NS
2016,28720,NS
2016,29110,NS
2016,29140,NS
2016,29155,NS
2016,29170,NS
2016,29200,NS
2016,30110,NS
2016,30140,NS
2016,30170,NS
2016,30200,NS
2016,30230,NS
2016,31110,NS
2016,31140,NS
2016,31170,NS
2016,31200,NS
2016,31710,NS
2016,36110,NS
2016,41110,NS
2016,41130,NS
2016,41150,NS
2016,41170,LL
2016,41190,NS
2016,41210,NS
2016,41220,NS
2016,41250,NS
2016,41270,NS
2016,41280,NS
2016,41290,NS
2016,41310,HH
2016,41360,HH
2016,41370,LH
2016,41390,NS
2016,41410,NS
2016,41430,LL
2016,41450,NS
2016,41460,NS
2016,41480,NS
2016,41500,NS
2016,41550,NS
2016,41570,NS
2016,41590,NS
2016,41610,HH
2016,41630,NS
2016,41650,NS
2016,41670,NS
2016,41800,NS
2016,41820,NS
2016,41830,NS
2016,43110,LH
2016,43130,NS
2016,43150,NS
2016,43720,NS
2016,43730,NS
2016,43740,NS
2016,43745,NS
2016,43750,NS
2016,43760,NS
2016,43770,NS
2016,43800,NS
2016,44130,HH
2016,44150,LH
2016,44180,NS
2016,44200,NS
2016,44210,NS
2016,44230,NS
2016,44250,NS
2016,44270,NS
2016,44710,NS
2016,44760,NS
2016,44770,NS
2016,44790,NS
2016,44800,NS
2016,44810,NS
2016,44825,NS
2016,46110,NS
2016,46130,NS
2016,46150,NS
2016,46170,NS
2016,46230,NS
2016,46710,NS
2016,46720,NS
2016,46730,NS
2016,46770,NS
2016,46780,LL
2016,46790,NS
2016,46800,LL
2016,46810,LL
2016,46820,NS
2016,46830,NS
2016,46840,NS
2016,46860,NS
2016,46870,NS
2016,46880,NS
2016,46890,NS
2016,46900,NS
2016,46910,NS
2016,47110,NS
2016,47130,NS
2016,47150,NS
2016,47170,NS
2016,47190,NS
2016,47210,NS
2016,47230,NS
2016,47250,NS
2016,47280,NS
2016,47290,NS
2016,47730,NS
2016,47750,NS
2016,47760,NS
2016,47770,NS
2016,47820,NS
2016,47830,NS
2016,47840,NS
2016,47850,NS
2016,47900,NS
2016,47920,NS
2016,47930,NS
2016,47940,NS
2016,48110,NS
2016,48170,NS
2016,48220,NS
2016,48240,NS
2016,48250,LH
2016,48270,NS
2016,48310,NS
2016,48330,NS
2016,48720,NS
2016,48730,NS
2016,48740,NS
2016,48820,NS
2016,48840,NS
2016,48850,NS
2016,48860,NS
2016,48870,NS
2016,48880,NS
2016,48890,NS
2016,50110,HH
2016,50130,NS
2016,51110,NS
2016,51130,NS
2016,51150,NS
2016,51170,NS
2016,51190,NS
2016,51210,NS
2016,51230,NS
2016,51720,NS
2016,51730,NS
2016,51750,NS
2016,51760,NS
2016,51770,NS
2016,51780,NS
2016,51790,NS
2016,51800,NS
2016,51810,NS
2016,51820,NS
2016,51830,NS
2016,52110,NS
2016,52130,NS
2016,52140,NS
2016,52180,NS
2016,52190,NS
2016,52210,NS
2016,52710,NS
2016,52720,NS
2016,52730,NS
2016,52740,NS
2016,52750,NS
2016,52770,NS
2016,52790,NS
2016,52800,NS
2017,11110,NS
2017,11140,NS
2017,11170,NS
2017,11200,NS
2017,11215,NS
2017,11230,NS
2017,11260,NS
2017,11290,NS
2017,11305,NS
2017,11320,NS
2017,11350,NS
2017,11380,NS
2017,11410,NS
2017,11440,NS
2017,11470,NS
2017,11500,NS
2017,11530,LL
2017,11545,LL
2017,11560,LL
2017,11590,LL
2017,11620,LL
2017,11650,LL
2017,11680,NS
2017,11710,NS
2017,11740,LH
2017,26110,LL
2017,26140,NS
2017,26170,LL
2017,26200,NS
2017,26230,LL
2017,26260,NS
2017,26290,NS
2017,26320,NS
2017,26350,NS
2017,26380,NS
2017,26410,NS
2017,26440,NS
2017,26470,NS
2017,26500,NS
2017,26530,NS
2017,26710,NS
2017,27110,LL
2017,27140,NS
2017,27170,NS
2017,27200,NS
2017,27230,NS
2017,27260,NS
2017,27290,NS
2017,27710,HL
2017,27720,NS
2017,28110,NS
2017,28140,NS
2017,28177,NS
2017,28185,NS
2017,28200,NS
2017,28237,NS
2017,28245,NS
2017,28260,NS
2017,28710,HH
2017,28720,NS
2017,29110,NS
2017,29140,NS
2017,29155,NS
2017,29170,NS
2017,29200,NS
2017,30110,NS
2017,30140,LL
2017,30170,NS
2017,30200,NS
2017,30230,NS
2017,31110,NS
2017,31140,NS
2017,31170,NS
2017,31200,HL
2017,31710,NS
2017,36110,NS
2017,41110,NS
2017,41130,NS
2017,41150,NS
2017,41170,LL
2017,41190,NS
2017,41210,NS
2017,41220,HH
2017,41250,NS
2017,41270,NS
2017,41280,NS
2017,41290,LL
2017,41310,NS
2017,41360,HH
2017,41370,HH
2017,41390,NS
2017,41410,LL
2017,41430,LL
2017,41450,NS
2017,41460,HH
2017,41480,HH
2017,41500,NS
2017,41550,LH
2017,41570,NS
2017,41590,NS
2017,41610,HH
2017,41630,NS
2017,41650,NS
2017,41670,HH
2017,41800,NS
2017,41820,NS
2017,41830,NS
2017,43110,LH
2017,43130,NS
2017,43150,NS
2017,43720,NS
2017,43730,NS
2017,43740,NS
2017,43745,NS
2017,43750,NS
2017,43760,NS
2017,43770,NS
2017,43800,NS
2017,44130,HH
2017,44150,LH
2017,44180,NS
2017,44200,NS
2017,44210,NS
2017,44230,NS
2017,44250,NS
2017,44270,NS
2017,44710,NS
2017,44760,NS
2017,44770,NS
2017,44790,NS
2017,44800,NS
2017,44810,NS
2017,44825,NS
2017,46110,NS
2017,46130,NS
2017,46150,NS
2017,46170,NS
2017,46230,NS
2017,46710,NS
2017,46720,NS
2017,46730,NS
2017,46770,NS
2017,46780,NS
2017,46790,NS
2017,46800,NS
2017,46810,LL
2017,46820,NS
2017,46830,NS
2017,46840,NS
2017,46860,NS
2017,46870,NS
2017,46880,NS
2017,46890,NS
2017,46900,NS
2017,46910,NS
2017,47110,NS
2017,47130,NS
2017,47150,NS
2017,47170,NS
2017,47190,NS
2017,47210,NS
2017,47230,NS
2017,47250,NS
2017,47280,NS
2017,47290,NS
2017,47730,NS
2017,47750,NS
2017,47760,NS
2017,47770,NS
2017,47820,HH
2017,47830,NS
2017,47840,NS
2017,47850,LH
2017,47900,NS
2017,47920,NS
2017,47930,NS
2017,47940,NS
2017,48110,NS
2017,48170,NS
2017,48220,NS
2017,48240,NS
2017,48250,NS
2017,48270,NS
2017,48310,NS
2017,48330,NS
2017,48720,NS
2017,48730,NS
2017,48740,NS
2017,48820,NS
2017,48840,NS
2017,48850,NS
2017,48860,NS
2017,48870,NS
2017,48880,NS
2017,48890,NS
2017,50110,HH
2017,50130,NS
2017,51110,NS
2017,51130,NS
2017,51150,NS
2017,51170,NS
2017,51190,NS
2017,51210,NS
2017,51230,NS
2017,51720,NS
2017,51730,NS
2017,51750,NS
2017,51760,NS
2017,51770,NS
2017,51780,NS
2017,51790,NS
2017,51800,NS
2017,51810,NS
2017,51820,NS
2017,51830,NS
2017,52110,NS
2017,52130,NS
2017,52140,NS
2017,52180,NS
2017,52190,NS
2017,52210,NS
2017,52710,NS
2017,52720,NS
2017,52730,NS
2017,52740,NS
2017,52750,NS
2017,52770,NS
2017,52790,NS
2017,52800,NS
2018,11110,NS
2018,11140,NS
2018,11170,NS
2018,11200,NS
2018,11215,NS
2018,11230,NS
2018,11260,NS
2018,11290,NS
2018,11305,NS
2018,11320,NS
2018,11350,NS
2018,11380,NS
2018,11410,NS
2018,11440,NS
2018,11470,NS
2018,11500,NS
2018,11530,NS
2018,11545,NS
2018,11560,NS
2018,11590,NS
2018,11620,NS
2018,11650,NS
2018,11680,NS
2018,11710,NS
2018,11740,LH
2018,26110,NS
2018,26140,HL
2018,26170,NS
2018,26200,LL
2018,26230,NS
2018,26260,NS
2018,26290,NS
2018,26320,NS
2018,26350,NS
2018,26380,NS
2018,26410,NS
2018,26440,NS
2018,26470,NS
2018,26500,NS
2018,26530,NS
2018,26710,NS
2018,27110,NS
2018,27140,NS
2018,27170,NS
2018,27200,NS
2018,27230,NS
2018,27260,NS
2018,27290,NS
2018,27710,NS
2018,27720,NS
2018,28110,NS
2018,28140,LH
2018,28177,NS
2018,28185,NS
2018,28200,NS
2018,28237,NS
2018,28245,NS
2018,28260,NS
2018,28710,NS
2018,28720,NS
2018,29110,NS
2018,29140,NS
2018,29155,NS
2018,29170,NS
2018,29200,NS
2018,30110,NS
2018,30140,NS
2018,30170,NS
2018,30200,NS
2018,30230,NS
2018,31110,NS
2018,31140,NS
2018,31170,NS
2018,31200,HL
2018,31710,NS
2018,36110,NS
2018,41110,NS
2018,41130,LH
2018,41150,NS
2018,41170,NS
2018,41190,NS
2018,41210,NS
2018,41220,HH
2018,41250,NS
2018,41270,LH
2018,41280,NS
2018,41290,HL
2018,41310,NS
2018,41360,HH
2018,41370,HH
2018,41390,HL
2018,41410,LL
2018,41430,NS
2018,41450,NS
2018,41460,HH
2018,41480,HH
2018,41500,NS
2018,41550,HH
2018,41570,NS
2018,41590,NS
2018,41610,HH
2018,41630,NS
2018,41650,NS
2018,41670,NS
2018,41800,NS
2018,41820,NS
2018,41830,HH
2018,43110,HH
2018,43130,NS
2018,43150,NS
2018,43720,NS
2018,43730,NS
2018,43740,NS
2018,43745,NS
2018,43750,NS
2018,43760,NS
2018,43770,NS
2018,43800,NS
2018,44130,HH
2018,44150,LH
2018,44180,NS
2018,44200,NS
2018,44210,NS
2018,44230,NS
2018,44250,NS
2018,44270,NS
2018,44710,NS
2018,44760,NS
2018,44770,NS
2018,44790,NS
2018,44800,NS
2018,44810,NS
2018,44825,NS
2018,46110,NS
2018,46130,NS
2018,46150,NS
2018,46170,NS
2018,46230,NS
2018,46710,NS
2018,46720,NS
2018,46730,NS
2018,46770,NS
2018,46780,NS
2018,46790,NS
2018,46800,NS
2018,46810,NS
2018,46820,NS
2018,46830,NS
2018,46840,NS
2018,46860,NS
2018,46870,LL
2018,46880,NS
2018,46890,NS
2018,46900,NS
2018,46910,NS
2018,47110,NS
2018,47130,NS
2018,47150,NS
2018,47170,NS
2018,47190,NS
2018,47210,NS
2018,47230,NS
2018,47250,NS
2018,47280,LH
2018,47290,NS
2018,47730,NS
2018,47750,NS
2018,47760,NS
2018,47770,NS
2018,47820,NS
2018,47830,NS
2018,47840,NS
2018,47850,NS
2018,47900,NS
2018,47920,NS
2018,47930,NS
2018,47940,NS
2018,48110,NS
2018,48170,NS
2018,48220,NS
2018,48240,NS
2018,48250,NS
2018,48270,NS
2018,48310,NS
2018,48330,NS
2018,48720,NS
2018,48730,NS
2018,48740,NS
2018,48820,NS
2018,48840,NS
2018,48850,NS
2018,48860,NS
2018,48870,NS
2018,48880,NS
2018,48890,NS
2018,50110,NS
2018,50130,NS
2018,51110,NS
2018,51130,NS
2018,51150,NS
2018,51170,NS
2018,51190,NS
2018,51210,LL
2018,51230,NS
2018,51720,NS
2018,51730,NS
2018,51750,NS
2018,51760,NS
2018,51770,NS
2018,51780,LL
2018,51790,NS
2018,51800,NS
2018,51810,NS
2018,51820,NS
2018,51830,NS
2018,52110,NS
2018,52130,NS
2018,52140,NS
2018,52180,LL
2018,52190,NS
2018,52210,NS
2018,52710,NS
2018,52720,NS
2018,52730,NS
2018,52740,NS
2018,52750,NS
2018,52770,NS
2018,52790,NS
2018,52800,LL
2019,11110,NS
2019,11140,NS
2019,11170,NS
2019,11200,NS
2019,11215,NS
2019,11230,NS
2019,11260,NS
2019,11290,NS
2019,11305,NS
2019,11320,NS
2019,11350,NS
2019,11380,NS
2019,11410,NS
2019,11440,NS
2019,11470,NS
2019,11500,NS
2019,11530,NS
2019,11545,NS
2019,11560,NS
2019,11590,NS
2019,11620,NS
2019,11650,NS
2019,11680,NS
2019,11710,NS
2019,11740,HH
2019,26110,NS
2019,26140,NS
2019,26170,NS
2019,26200,NS
2019,26230,NS
2019,26260,NS
2019,26290,NS
2019,26320,NS
2019,26350,NS
2019,26380,NS
2019,26410,NS
2019,26440,NS
2019,26470,NS
2019,26500,NS
2019,26530,NS
2019,26710,NS
2019,27110,LL
2019,27140,NS
2019,27170,NS
2019,27200,NS
2019,27230,LL
2019,27260,NS
2019,27290,LL
2019,27710,NS
2019,27720,NS
2019,28110,NS
2019,28140,LH
2019,28177,LH
2019,28185,HH
2019,28200,NS
2019,28237,LL
2019,28245,NS
2019,28260,HL
2019,28710,NS
2019,28720,NS
2019,29110,NS
2019,29140,NS
2019,29155,NS
2019,29170,NS
2019,29200,NS
2019,30110,NS
2019,30140,NS
2019,30170,LL
2019,30200,NS
2019,30230,NS
2019,31110,NS
2019,31140,NS
2019,31170,NS
2019,31200,HL
2019,31710,NS
2019,36110,NS
2019,41110,LH
2019,41130,LH
2019,41150,NS
2019,41170,NS
2019,41190,NS
2019,41210,NS
2019,41220,HH
2019,41250,NS
2019,41270,LH
2019,41280,NS
2019,41290,NS
2019,41310,NS
2019,41360,NS
2019,41370,HH
2019,41390,HL
2019,41410,NS
2019,41430,NS
2019,41450,NS
2019,41460,HH
2019,41480,NS
2019,41500,NS
2019,41550,HH
2019,41570,NS
2019,41590,NS
2019,41610,HH
2019,41630,NS
2019,41650,NS
2019,41670,NS
2019,41800,NS
2019,41820,NS
2019,41830,NS
2019,43110,NS
2019,43130,NS
2019,43150,NS
2019,43720,NS
2019,43730,NS
2019,43740,NS
2019,43745,NS
2019,43750,NS
2019,43760,NS
2019,43770,NS
2019,43800,NS
2019,44130,HH
2019,44150,NS
2019,44180,NS
2019,44200,NS
2019,44210,NS
2019,44230,LL
2019,44250,NS
2019,44270,NS
2019,44710,NS
2019,44760,NS
2019,44770,NS
2019,44790,NS
2019,44800,NS
2019,44810,NS
2019,44825,NS
2019,46110,NS
2019,46130,NS
2019,46150,NS
2019,46170,NS
2019,46230,NS
2019,46710,NS
2019,46720,NS
2019,46730,NS
2019,46770,NS
2019,46780,NS
2019,46790,NS
2019,46800,NS
2019,46810,NS
2019,46820,NS
2019,46830,NS
2019,46840,NS
2019,46860,NS
2019,46870,NS
2019,46880,NS
2019,46890,NS
2019,46900,NS
2019,46910,NS
2019,47110,NS
2019,47130,HH
2019,47150,NS
2019,47170,NS
2019,47190,NS
2019,47210,NS
2019,47230,NS
2019,47250,NS
2019,47280,NS
2019,47290,NS
2019,47730,NS
2019,47750,NS
2019,47760,NS
2019,47770,NS
2019,47820,NS
2019,47830,NS
2019,47840,NS
2019,47850,NS
2019,47900,NS
2019,47920,NS
2019,47930,NS
2019,47940,NS
2019,48110,NS
2019,48170,NS
2019,48220,NS
2019,48240,NS
2019,48250,NS
2019,48270,NS
2019,48310,NS
2019,48330,NS
2019,48720,NS
2019,48730,NS
2019,48740,NS
2019,48820,NS
2019,48840,NS
2019,48850,NS
2019,48860,NS
2019,48870,NS
2019,48880,NS
2019,48890,NS
2019,50110,NS
2019,50130,NS
2019,51110,NS
2019,51130,NS
2019,51150,NS
2019,51170,NS
2019,51190,NS
2019,51210,NS
2019,51230,NS
2019,51720,NS
2019,51730,NS
2019,51750,NS
2019,51760,NS
2019,51770,NS
2019,51780,NS
2019,51790,NS
2019,51800,NS
2019,51810,NS
2019,51820,NS
2019,51830,NS
2019,52110,NS
2019,52130,NS
2019,52140,NS
2019,52180,LL
2019,52190,LL
2019,52210,NS
2019,52710,NS
2019,52720,LL
2019,52730,NS
2019,52740,NS
2019,52750,LL
2019,52770,NS
2019,52790,NS
